0.85	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.84	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.83	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.82	0.76
0.81	0.75
0.8	0.75
0.8	0.75
0.8	0.75
0.8	0.75
0.8	0.75
0.8	0.75
0.8	0.75
0.8	0.75
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.78	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.75	0.74
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.74	0.73
0.72	0.75
0.72	0.75
0.72	0.75
0.72	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.71	0.75
0.7	0.76
0.7	0.76
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.7	0.77
0.68	0.76
0.68	0.76
0.68	0.76
0.68	0.76
0.68	0.77
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.67	0.76
0.66	0.77
0.66	0.77
0.66	0.77
0.66	0.77
0.66	0.77
0.66	0.77
0.66	0.77
0.65	0.77
0.65	0.77
0.65	0.77
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.63	0.76
0.62	0.76
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.61	0.78
0.6	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.59	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.58	0.78
0.57	0.79
0.57	0.79
0.55	0.8
0.55	0.8
0.55	0.8
0.54	0.79
0.54	0.79
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.49	0.83
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.46	0.82
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.44	0.86
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.43	0.87
0.42	0.88
0.42	0.88
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.41	0.89
0.4	0.89
0.38	0.92
0.34	0.9
0.34	0.9
0.34	0.9
0.34	0.9
0.34	0.9
0.34	0.9
0.34	0.9
0.33	0.89
0.33	0.89
0.33	0.89
0.33	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.32	0.89
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.3	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.29	0.93
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.27	0.92
0.26	0.92
0.26	0.92
0.26	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.25	0.92
0.23	0.94
0.23	0.94
0.23	0.94
0.23	0.94
0.23	0.94
0.23	0.94
0.23	0.94
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.22	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.2	0.97
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.18	0.96
0.14	0.95
0.14	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.13	0.95
0.12	0.95
0.12	0.95
0.12	0.95
0.12	0.95
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.1	0.94
0.09	0.94
0.09	0.94
0.09	0.94
0.09	0.94
0.09	0.94
0.09	0.94
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.08	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
0.06	1.0
